Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI,Tier
373220,LG에너지솔루션,Unknown,103194000000000,441000.0,156626.0,0.37,-43500.0,33.67,Large Cap
329180,HD현대중공업,Unknown,51754726628000,583000.0,207365.0,0.68,15000.0,46.15,Large Cap
105560,KB금융,Unknown,46233206883600,121200.0,889274.0,0.74,-12300.0,56.5,Large Cap
207940,삼성바이오로직스,Unknown,86903454000000,1221000.0,0.0,0.0,0.0,,Large Cap
012450,한화에어로스페이스,Unknown,47232075316000,916000.0,174483.0,0.91,-40000.0,42.26,Large Cap
000660,SK하이닉스,Unknown,415689350415000,571000.0,4651253.0,0.96,-41000.0,51.84,Large Cap
005935,삼성전자우,Unknown,61687684598400,75600.0,3591098.0,0.95,-3700.0,36.67,Large Cap
034020,두산에너빌리티,Unknown,49771601044200,77700.0,4284021.0,0.62,-5400.0,33.43,Large Cap
005380,현대차,Unknown,53646534692000,262000.0,501196.0,0.49,-16500.0,28.12,Large Cap
005930,삼성전자,Unknown,595515574953200,100600.0,25207058.0,0.97,-2200.0,41.44,Large Cap
402340,SK스퀘어,Unknown,38900741823000,293500.0,660072.0,1.0,-30000.0,58.98,Large Cap
068270,셀트리온,Unknown,43143509009200,186800.0,620451.0,0.63,-8300.0,62.12,Large Cap
000270,기아,Unknown,44655703218000,113400.0,651240.0,0.61,-4600.0,37.64,Large Cap
035420,NAVER,Unknown,40311127966000,257000.0,970537.0,0.67,-8500.0,43.31,Large Cap
032830,삼성생명,Unknown,29500000000000,147500.0,188877.0,0.48,-20900.0,43.41,Large Cap
009540,HD한국조선해양,Unknown,30680145786000,433500.0,173939.0,0.59,-5500.0,36.63,Large Cap
055550,신한지주,Unknown,37237461437800,76700.0,732402.0,0.55,-4000.0,58.17,Large Cap
042660,한화오션,Unknown,38301674250000,125000.0,817151.0,0.29,-5500.0,35.62,Large Cap
028260,삼성물산,Unknown,38074745856000,224000.0,325542.0,0.95,-1000.0,48.31,Large Cap
015760,한국전력,Unknown,31424141569150,48950.0,5853621.0,0.94,-300.0,62.5,Large Cap
267260,HD현대일렉트릭,Unknown,29378415025000,815000.0,142972.0,0.61,-51000.0,43.79,Large Cap
035720,카카오,Unknown,26144903737800,59100.0,2253783.0,0.46,-4600.0,32.35,Large Cap
051910,LG화학,Unknown,27425125255500,388500.0,174417.0,0.44,-31000.0,45.75,Large Cap
012330,현대모비스,Unknown,26856844568000,296000.0,141245.0,0.68,-4000.0,36.11,Large Cap
006400,삼성SDI,Unknown,24336830060000,302000.0,247526.0,0.23,-32500.0,41.94,Large Cap
010140,삼성중공업,Unknown,23276000000000,26450.0,3959325.0,0.48,-50.0,29.87,Large Cap
010130,고려아연,Unknown,21761170875000,1125000.0,22106.0,0.59,-75000.0,59.87,Large Cap
005490,POSCO홀딩스,Unknown,26019944068000,321500.0,480880.0,1.16,0.0,59.48,Large Cap
086790,하나금융지주,Unknown,25578142306600,91900.0,497789.0,0.44,-4300.0,60.96,Large Cap
000810,삼성화재,Unknown,21487209385000,467000.0,47037.0,0.52,-33000.0,57.22,Large Cap
064350,현대로템,Unknown,20737035670000,190000.0,494914.0,0.68,-5500.0,28.93,Large Cap
316140,우리금융지주,Unknown,19122688136000,26050.0,1439576.0,0.63,-950.0,55.46,Large Cap
138040,메리츠금융지주,Unknown,19291917207300,110100.0,244087.0,0.78,-11200.0,49.44,Large Cap
096770,SK이노베이션,Unknown,19762270917200,116900.0,199549.0,0.42,-9400.0,32.86,Large Cap
