Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI,Tier
373220,LG에너지솔루션,Unknown,103662000000000,443000.0,291156.0,0.65,-30000.0,22.69,Large Cap
329180,HD현대중공업,Unknown,53530188948000,603000.0,367749.0,1.22,69000.0,52.11,Large Cap
005935,삼성전자우,Unknown,60463722602400,74100.0,1979806.0,0.54,-4800.0,41.42,Large Cap
207940,삼성바이오로직스,Unknown,86903454000000,1221000.0,0.0,0.0,0.0,,Large Cap
012450,한화에어로스페이스,Unknown,47489892321000,921000.0,209914.0,1.08,-27000.0,40.91,Large Cap
005380,현대차,Unknown,54158429107000,264500.0,475705.0,0.44,-4500.0,53.48,Large Cap
034020,두산에너빌리티,Unknown,48298310408400,75400.0,4481145.0,0.65,-2800.0,21.31,Large Cap
105560,KB금융,Unknown,46729107617500,122500.0,838692.0,0.71,-8200.0,59.26,Large Cap
000660,SK하이닉스,Unknown,414961348050000,570000.0,3542598.0,0.74,-49000.0,51.83,Large Cap
005930,삼성전자,Unknown,578940588771600,97800.0,18684068.0,0.73,-5700.0,46.78,Large Cap
402340,SK스퀘어,Unknown,37575333243000,283500.0,721593.0,1.12,-28000.0,52.1,Large Cap
015760,한국전력,Unknown,31777221811500,49500.0,9789829.0,1.69,-50.0,58.13,Large Cap
042660,한화오션,Unknown,39159631753200,127800.0,1712956.0,0.51,1200.0,45.86,Large Cap
009540,HD한국조선해양,Unknown,30149347416000,426000.0,209661.0,0.69,8000.0,37.23,Large Cap
028260,삼성물산,Unknown,36459968688000,214500.0,262223.0,0.77,-11000.0,33.98,Large Cap
035420,NAVER,Unknown,39056306862000,249000.0,959645.0,0.63,-14000.0,41.21,Large Cap
032830,삼성생명,Unknown,29740000000000,148700.0,271841.0,0.69,-10700.0,40.22,Large Cap
068270,셀트리온,Unknown,42450626102200,183800.0,881020.0,0.91,11000.0,57.96,Large Cap
055550,신한지주,Unknown,37091812957600,76400.0,913382.0,0.69,-1600.0,54.63,Large Cap
000270,기아,Unknown,45088871415000,114500.0,514941.0,0.46,-1500.0,47.78,Large Cap
267260,HD현대일렉트릭,Unknown,29270273620000,812000.0,137398.0,0.58,-48000.0,45.35,Large Cap
086790,하나금융지주,Unknown,25327649074000,91000.0,717903.0,0.64,-1900.0,59.49,Large Cap
010140,삼성중공업,Unknown,22264000000000,25300.0,3454430.0,0.41,-1100.0,19.08,Large Cap
006400,삼성SDI,Unknown,24296537295000,301500.0,520118.0,0.47,-20500.0,37.96,Large Cap
000810,삼성화재,Unknown,21349175920000,464000.0,57756.0,0.61,-37000.0,55.4,Large Cap
051910,LG화학,Unknown,27389829084000,388000.0,297942.0,0.59,-11500.0,38.02,Large Cap
035720,카카오,Unknown,25437089085000,57500.0,5775053.0,1.19,-6600.0,25.94,Large Cap
012330,현대모비스,Unknown,26482884619000,288500.0,100219.0,0.49,-10000.0,37.84,Large Cap
010130,고려아연,Unknown,20697291410000,1070000.0,15292.0,0.4,28000.0,42.83,Large Cap
005490,POSCO홀딩스,Unknown,25291547500000,312500.0,324033.0,0.75,9500.0,38.93,Large Cap
064350,현대로템,Unknown,20442351478900,187300.0,820713.0,0.98,-9400.0,27.12,Large Cap
267250,HD현대,Unknown,17180995987500,217500.0,148375.0,0.61,-2000.0,53.6,Large Cap
316140,우리금융지주,Unknown,18865761424000,25700.0,1387406.0,0.6,-350.0,51.79,Large Cap
298040,효성중공업,Unknown,19367086196000,2077000.0,58520.0,0.86,-227000.0,53.78,Large Cap
003670,포스코퓨처엠,Unknown,17789244000000,200000.0,390701.0,0.68,-10500.0,24.44,Large Cap
138040,메리츠금융지주,Unknown,18906429306700,107900.0,410905.0,1.32,-9300.0,44.13,Large Cap
033780,KT&G,Unknown,16646504609500,141100.0,210862.0,0.8,4100.0,66.18,Large Cap
011200,HMM,Unknown,17685711937500,18750.0,1132039.0,0.8,-1160.0,25.89,Large Cap
034730,SK,Unknown,19104462240500,263500.0,182702.0,0.67,-5500.0,55.74,Large Cap
096770,SK이노베이션,Unknown,19610123408000,116000.0,341783.0,0.67,-6300.0,25.12,Large Cap
024110,기업은행,Unknown,15988388673450,20050.0,743274.0,0.62,-50.0,59.89,Large Cap
352820,하이브,Unknown,12438499668000,294000.0,301913.0,0.73,8500.0,43.7,Large Cap
003550,LG,Unknown,12445681909500,80700.0,227821.0,0.58,-3100.0,45.71,Large Cap
009150,삼성전기,Unknown,15237513984000,204000.0,641226.0,1.12,-23500.0,34.09,Large Cap
030200,KT,Unknown,12399466902000,49200.0,211397.0,0.57,-100.0,46.31,Large Cap
018260,삼성에스디에스,Unknown,12620319180000,163100.0,157782.0,0.56,-10200.0,38.85,Large Cap
066570,LG전자,Unknown,14268847501200,87600.0,632417.0,0.71,-3000.0,47.5,Large Cap
000150,두산,Unknown,15400214220000,932000.0,88814.0,0.63,-82000.0,46.19,Large Cap
010120,LS ELECTRIC,Unknown,13770000000000,459000.0,185359.0,0.5,-32500.0,57.33,Large Cap
006800,미래에셋증권,Unknown,12489929335200,21900.0,3963442.0,0.77,-1050.0,34.01,Large Cap
086280,현대글로비스,Unknown,12097500000000,161300.0,135009.0,0.62,-3400.0,44.64,Large Cap
259960,크래프톤,Unknown,12038039424000,254000.0,124685.0,1.16,-10000.0,34.57,Large Cap
017670,SK텔레콤,Unknown,11319435793100,52700.0,621674.0,0.68,-1500.0,37.93,Large Cap
042700,한미반도체,Unknown,11599494740000,121700.0,1592826.0,1.0,-8000.0,34.58,Large Cap
323410,카카오뱅크,Unknown,10088347742550,21150.0,785141.0,0.8,-400.0,29.57,Large Cap
326030,SK바이오팜,Unknown,9930120100000,126800.0,295529.0,0.81,7300.0,69.68,Large Cap
047810,한국항공우주,Unknown,10965949537500,112500.0,1188596.0,1.78,10700.0,62.88,Large Cap
000100,유한양행,Unknown,9588215596300,119900.0,505870.0,0.88,7500.0,54.1,Large Cap
003230,삼양식품,Unknown,10335296580000,1372000.0,45290.0,0.74,110000.0,62.6,Large Cap
010950,S-Oil,Unknown,9648345274400,85700.0,247276.0,0.53,3500.0,68.4,Large Cap
010620,HD현대미포,Unknown,9586115760000,240000.0,459114.0,1.02,30000.0,51.25,Large Cap
272210,한화시스템,Unknown,9521537205600,50400.0,1269382.0,0.68,-2500.0,40.87,Large Cap
