Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI,Tier
329180,HD현대중공업,Unknown,50955768584000,574000.0,282778.0,0.93,38000.0,45.41,Large Cap
373220,LG에너지솔루션,Unknown,102375000000000,437500.0,249097.0,0.58,-38000.0,27.31,Large Cap
207940,삼성바이오로직스,Unknown,86903454000000,1221000.0,0.0,0.0,0.0,,Large Cap
105560,KB금융,Unknown,46614668986600,122200.0,1087277.0,0.91,-12500.0,59.09,Large Cap
005935,삼성전자우,Unknown,59566150472000,73000.0,3384594.0,0.92,-5600.0,35.29,Large Cap
000660,SK하이닉스,Unknown,409137329130000,562000.0,4293189.0,0.89,-55000.0,49.08,Large Cap
005380,현대차,Unknown,54056050224000,264000.0,413452.0,0.4,-11500.0,49.43,Large Cap
034020,두산에너빌리티,Unknown,47657749262400,74400.0,4874642.0,0.7,-4000.0,25.24,Large Cap
012450,한화에어로스페이스,Unknown,46664877905000,905000.0,308297.0,1.57,-55000.0,39.17,Large Cap
005930,삼성전자,Unknown,571245059473000,96500.0,17445931.0,0.68,-6600.0,40.4,Large Cap
000270,기아,Unknown,45088871415000,114500.0,615044.0,0.56,-4100.0,47.06,Large Cap
068270,셀트리온,Unknown,42750875361900,185100.0,830993.0,0.84,2200.0,61.11,Large Cap
402340,SK스퀘어,Unknown,37509062814000,283000.0,597490.0,0.91,-39500.0,50.51,Large Cap
032830,삼성생명,Unknown,29640000000000,148200.0,166895.0,0.42,-18800.0,41.48,Large Cap
042660,한화오션,Unknown,37688847462000,123000.0,1433995.0,0.46,-3500.0,30.09,Large Cap
028260,삼성물산,Unknown,36205003872000,213000.0,235263.0,0.69,-15500.0,35.71,Large Cap
055550,신한지주,Unknown,37237461437800,76700.0,1062065.0,0.79,-4700.0,58.17,Large Cap
009540,HD한국조선해양,Unknown,29583162488000,418000.0,186697.0,0.63,-8000.0,35.35,Large Cap
015760,한국전력,Unknown,30332802638250,47250.0,8155096.0,1.34,-400.0,58.85,Large Cap
035420,NAVER,Unknown,38977880543000,248500.0,570316.0,0.38,-15000.0,45.73,Large Cap
267260,HD현대일렉트릭,Unknown,28224906705000,783000.0,299531.0,1.22,-65000.0,38.03,Large Cap
051910,LG화학,Unknown,27566309941500,390500.0,206165.0,0.47,-3000.0,43.5,Large Cap
012330,현대모비스,Unknown,26811478276500,295500.0,149235.0,0.72,-4500.0,42.86,Large Cap
006400,삼성SDI,Unknown,23893609645000,296500.0,413844.0,0.38,-25000.0,38.11,Large Cap
005490,POSCO홀딩스,Unknown,25372480452000,313500.0,359507.0,0.86,-5000.0,44.92,Large Cap
010140,삼성중공업,Unknown,22308000000000,25350.0,4771489.0,0.57,-900.0,16.33,Large Cap
000810,삼성화재,Unknown,21579231695000,469000.0,61488.0,0.65,-53000.0,56.27,Large Cap
035720,카카오,Unknown,25746757995600,58200.0,2926054.0,0.6,-5600.0,35.03,Large Cap
086790,하나금융지주,Unknown,25772970376400,92600.0,724698.0,0.64,-3800.0,61.59,Large Cap
010130,고려아연,Unknown,22051319820000,1140000.0,40514.0,1.06,26000.0,57.06,Large Cap
064350,현대로템,Unknown,20387780332400,186800.0,479905.0,0.61,-9100.0,26.2,Large Cap
096770,SK이노베이션,Unknown,19711555080800,116600.0,204366.0,0.42,-9900.0,27.72,Large Cap
316140,우리금융지주,Unknown,19159391952000,26100.0,2125577.0,0.91,-900.0,55.0,Large Cap
298040,효성중공업,Unknown,18816937864000,2018000.0,84775.0,1.21,-202000.0,45.86,Large Cap
138040,메리츠금융지주,Unknown,19046606725100,108700.0,201360.0,0.64,-12000.0,47.23,Large Cap
034730,SK,Unknown,18850702780000,260000.0,203291.0,0.75,-19500.0,55.27,Large Cap
011200,HMM,Unknown,17968683328500,19050.0,1119880.0,0.81,-1150.0,29.47,Large Cap
003670,포스코퓨처엠,Unknown,17424564498000,195900.0,443784.0,0.78,-19100.0,28.9,Large Cap
267250,HD현대,Unknown,16549051307500,209500.0,190453.0,0.77,-15000.0,49.79,Large Cap
033780,KT&G,Unknown,17083018196000,144800.0,475737.0,1.69,3800.0,71.19,Large Cap
024110,기업은행,Unknown,16187745140700,20300.0,1231785.0,1.01,-450.0,64.62,Large Cap
